"Baloda bazar        ","05.30E","082.13E","21.41N"
"Balotra             ","05.30E","072.21E","25.50N"
"Balrampur           ","05.30E","082.10E","27.25N"
"Balughata           ","05.30E","088.00E","22.05N"
"Balumath            ","05.30E","084.54E","23.50N"
"Balurghat           ","05.30E","088.50E","25.12N"
"Bamanwas            ","05.30E","076.24E","26.33N"
"Bamaso              ","05.30E","085.47E","23.59N"
"Bamdah              ","05.30E","086.25E","24.37N"
"Bamhniaon           ","05.30E","082.19E","25.33N"
"Bammanghati         ","05.30E","086.15E","22.13N"
"Bamor               ","05.30E","078.09E","24.52N"
"Bamori (raisen-m.p) ","05.30E","078.20E","23.12N"
"Bamori(tikamgarh-m.p","05.30E","079.05E","25.08N"
"Band bareta         ","05.30E","077.23E","26.55N"
"Banda (m.p)         ","05.30E","078.59E","24.01N"
"Banda (u.p)         ","05.30E","080.20E","25.28N"
"Bandal              ","05.30E","077.27E","31.38N"
"Bandamurlanka       ","05.30E","082.03E","16.28N"
"Bandar              ","05.30E","072.14E","21.48N"
"Bandaragama (sl)    ","05.30E","079.59E","06.38N"
"Bandarawela (sl)    ","05.30E","080.59E","06.45N"
"Bandarpunch mount   ","05.30E","078.33E","31.00N"
"Bandarwas           ","05.30E","077.34E","24.57N"
"Bandgaon            ","05.30E","085.24E","22.52N"
"Bandhogarh          ","05.30E","081.02E","23.40N"
"Bandikui            ","05.30E","076.33E","27.01N"
"Bandra (maharashtra)","05.30E","072.52E","19.03N"
"Bandra point        ","05.30E","072.50E","19.03N"
"Banduan             ","05.30E","086.13E","22.52N"
"Banera              ","05.30E","074.42E","25.32N"
"Banethi             ","05.30E","077.15E","30.38N"
"Bangadeniya (sl)    ","05.30E","079.49E","07.34N"
"Bangalore           ","05.30E","077.35E","12.59N"
"Bangaon             ","05.30E","088.50E","23.01N"
"Bangapalle (ap)     ","05.30E","078.17E","15.19N"
"Bangarapet  (kr)    ","05.30E","078.13E","13.00N"
"Bangarmau           ","05.30E","080.12E","26.54N"
"Bangkok             ","07.00E","100.30E","13.42N"
"Bangladesh          ","06.00E","092.00E","24.30N"
"Bangra              ","05.30E","079.10E","26.12N"
"Bani                ","05.30E","080.48E","26.39N"
"Banjar              ","05.30E","077.18E","31.38N"
"Banka               ","05.30E","086.56E","24.53N"
"Bankadaha           ","05.30E","087.23E","22.59N"
"Bankapur            ","05.30E","075.23E","14.55N"
"Bankatwa            ","05.30E","082.14E","27.42N"
"Bankheri            ","05.30E","078.37E","22.47N"
"Banki               ","05.30E","085.35E","20.20N"
"Bankipore           ","05.30E","085.07E","25.36N"
"Bankot&ftvictoria(mp","05.30E","073.04E","17.57N"
"Bankura             ","05.30E","087.04E","23.14N"
"Banmankhi           ","05.30E","087.11E","25.53N"
"Bano                ","05.30E","085.00E","23.38N"
"Banpur (orissa)     ","05.30E","085.15E","19.50N"
"Banpur (u.p)        ","05.30E","078.44E","24.42N"
"Bansda              ","05.30E","073.25E","20.47N"
"Bansdih             ","05.30E","084.13E","25.54N"
"Bansgaon            ","05.30E","083.21E","26.32N"
"Bansi (basti-u.p)   ","05.30E","082.47E","27.11N"
"Bansi (bihar)       ","05.30E","087.02E","24.49N"
"Bansi (jhansi-u.p)  ","05.30E","078.28E","24.51N"
"Bansihari (w.b)     ","05.30E","088.30E","25.25N"
"Banspari            ","05.30E","085.25E","21.59N"
"Bansrai             ","05.30E","077.23E","26.42N"
"Bansur (raj)        ","05.30E","076.20E","27.42N"
"Bansura (u.p)       ","05.30E","081.15E","27.22N"
"Banswada (a.p)      ","05.30E","077.54E","18.20N"
"Banswara (raj)      ","05.30E","074.28E","23.32N"
"Banta hajam         ","05.30E","085.50E","23.16N"
"Banthra             ","05.30E","079.49E","27.55N"
"Bantwa (m.r)        ","05.30E","070.09E","21.31N"
"Bantwal (karnataka) ","05.30E","075.00E","12.54N"
"Banur               ","05.30E","076.42E","30.32N"
"Bao                 ","05.30E","074.55E","32.41N"
"Bap                 ","05.30E","072.23E","27.22N"
"Bapatla (ap)        ","05.30E","080.30E","15.54N"
"Bapinia             ","05.30E","073.02E","26.59N"
"Bara (allahabad)    ","05.30E","081.42E","25.51N"
"Bara (ghaziapur)    ","05.30E","083.52E","25.31N"
"Bara boarijor       ","05.30E","087.29E","25.04N"
"Bara lacha pass     ","05.30E","077.30E","32.42N"
"Barabanki           ","05.30E","081.11E","26.56N"
"Barabhum            ","05.30E","086.20E","23.01N"
"Baragaon (ballia-u.p","05.30E","084.09E","25.56N"
"Baragaon (h.p)      ","05.30E","077.22E","31.20N"
"Baragaon (m.p)      ","05.30E","079.35E","24.30N"
"Baragaon(azamgarh-up","05.30E","083.33E","26.08N"
"Baragaon(banaras-u.p","05.30E","082.49E","25.26N"
"Barahara            ","05.30E","087.06E","25.47N"
"Barahat             ","05.30E","087.01E","24.53N"
"Baraitha            ","05.30E","078.56E","24.17N"
"Barajoda            ","05.30E","086.51E","23.10N"
"Baralia,tal,lake    ","05.30E","085.33E","25.46N"
"Baramati            ","05.30E","074.39E","18.12N"
"Baramba             ","05.30E","085.22E","20.24N"
"Baramula            ","05.30E","074.24E","34.12N"
"Baran               ","05.30E","076.36E","25.08N"
"Baranagon           ","05.30E","088.22E","22.38N"
"Barari              ","05.30E","087.23E","25.31N"
"Barauli             ","05.30E","084.36E","26.22N"
"Baraunda            ","05.30E","080.38E","25.02N"
"Baraundha (m.p)     ","05.30E","081.10E","24.06N"
"Baraundha (u.p)     ","05.30E","082.15E","24.57N"
"Barauni             ","05.30E","085.59E","25.28N"
"Barauni (m.p)       ","05.30E","078.23E","25.42N"
"Baraut              ","05.30E","077.15E","29.06N"
"Barbigha            ","05.30E","085.42E","25.15N"
"Bardah              ","05.30E","082.51E","25.49N"
"Bardi               ","05.30E","082.28E","24.30N"
"Bardiha             ","05.30E","083.43E","24.23N"
"Bareilly (u.p)      ","05.30E","079.24E","28.20N"
"Bareli (m.p)        ","05.30E","078.18E","23.00N"
"Barengapara         ","05.30E","090.13E","25.16N"
"Barer               ","05.30E","077.12E","25.42N"
"Barew               ","05.30E","085.33E","24.51N"
"Bargarh (orrisa)    ","05.30E","083.35E","21.25N"
"Bargarh (u.p)       ","05.30E","081.26E","25.08N"
"Bargawan            ","05.30E","077.03E","25.40N"
"Bargoan             ","05.30E","086.49E","25.45N"
"Bargur              ","05.30E","077.33E","11.49N"
"Barh                ","05.30E","085.43E","25.29N"
"Barhaj              ","05.30E","083.44E","26.16N"
"Barhalganj          ","05.30E","083.30E","26.17N"
"Barhampur           ","05.30E","085.45E","26.18N"
"Barhan              ","05.30E","078.11E","27.21N"
"Barhapura           ","05.30E","078.32E","29.32N"
"Barhari             ","05.30E","086.36E","26.02N"
"Barharia            ","05.30E","084.27E","26.19N"
"Barharwa            ","05.30E","087.47E","24.52N"
"Barhat              ","05.30E","086.18E","25.02N"
"Barhi               ","05.30E","085.25E","24.19N"
"Barhini             ","05.30E","082.48E","27.29N"
"Barhiya             ","05.30E","086.02E","25.18N"
"Bari                ","05.30E","077.37E","26.39N"
"Baria               ","05.30E","073.52E","22.45N"
"Bariapur            ","05.30E","086.35E","25.17N"
"Barigon             ","05.30E","083.15E","26.30N"
"Barigon shargi      ","05.30E","083.15E","26.30N"
"Baripada            ","05.30E","086.48E","21.52N"
"Barjora             ","05.30E","087.18E","23.27N"
"Barkagaan (bihar)   ","05.30E","084.08E","25.27N"
"Barkhera            ","05.30E","077.40E","22.54N"
"Barkol              ","08.00E","093.00E","43.39N"
"Barkot              ","05.30E","078.12E","30.48N"
"Barmer              ","05.30E","071.25E","25.43N"
"Barnagar            ","05.30E","075.28E","23.01N"
"Barnala             ","05.30E","075.33E","30.26N"
"Barnes ghat         ","05.30E","088.52E","26.30N"
"Barnstaple          ","00.00W","004.15W","51.05N"
"Baroda              ","05.30E","073.13E","22.18N"
"Baroda (guj)        ","05.30E","073.14E","22.19N"
"Baroda (m.p.)       ","05.30E","076.42E","25.29N"
"Baroknar            ","05.30E","081.56E","24.54N"
"Barpathar           ","05.30E","093.50E","26.16N"
"Barpeta             ","05.30E","091.02E","26.20N"
"Barrackpore         ","05.30E","088.20E","22.45N"
"Barsana             ","05.30E","077.22E","27.38N"
"Barsi               ","05.30E","075.48E","18.14N"
"Barsi takli         ","05.30E","077.06E","20.30N"
"Barsud (m.p)        ","05.30E","077.11E","24.18N"
"Barsur (m.p)        ","05.30E","081.30E","19.06N"
"Barthana            ","05.30E","079.13E","26.47N"
"Baruipur            ","05.30E","088.25E","22.22N"
"Barul               ","05.30E","087.06E","23.45N"
"Barun               ","05.30E","084.21E","24.53N"
"Baruva (a.p)        ","05.30E","084.40E","18.54N"
"Barwa (bihar)       ","05.30E","084.18E","23.12N"
"Barwa (u.p)         ","05.30E","079.33E","27.05N"
"Barwa sagar         ","05.30E","078.42E","25.23N"
"Barwa sumerpur      ","05.30E","080.09E","25.50N"
"Barwaha (m.p)       ","05.30E","076.03E","22.16N"
"Barwala             ","05.30E","075.58E","29.20N"
"Barwani             ","05.30E","074.56E","22.02N"
"Barwar lake         ","05.30E","079.08E","25.32N"
"Barwara (m.p.)      ","05.30E","080.24E","24.36N"
"Basah               ","05.30E","083.49E","25.08N"
"Basai               ","05.30E","078.21E","25.09N"
"Basai darapur       ","05.30E","077.08E","28.39N"
"Basantpur           ","05.30E","087.28E","26.08N"
"Basar               ","05.30E","077.53E","18.55N"
"Basarh              ","05.30E","085.04E","25.59N"
"Basari              ","05.30E","079.49E","24.49N"
"Basauni             ","05.30E","086.21E","25.14N"
"Basavakalyan  (kr)  ","05.30E","076.57E","17.55N"
"Baseri              ","05.30E","077.32E","26.45N"
"Basi (patiala)      ","05.30E","076.29E","30.42N"
"Basia (bihar)       ","05.30E","084.57E","22.52N"
"Basila              ","05.30E","081.02E","20.16N"
"Basile (switzerland)","01.00E","007.35E","47.33N"
"Basim (m.r)         ","05.30E","077.11E","20.10N"
"Basirhat            ","05.30E","088.52E","22.38N"
"Basmat              ","05.30E","077.10E","19.22N"
"Basoli              ","05.30E","075.51E","32.29N"
"Basra (iraq)        ","03.00E","047.51E","30.28N"
"Bassein             ","05.30E","072.52E","19.21N"
"Basti               ","05.30E","082.44E","26.48N"
"Baswa               ","05.30E","076.32E","27.06N"
"Batala              ","05.30E","075.17E","31.48N"
"Batan is.           ","08.00E","121.59E","20.25N"
"Bath                ","00.00W","002.20W","51.24N"
"Baththaramulla (sl) ","05.30E","079.55E","06.49N"
"Bathuaka            ","05.30E","087.14E","26.21N"
"Baudh (orissa)      ","05.30E","084.22E","20.50N"
"Baundal             ","05.30E","075.59E","32.48N"
"Baundi              ","05.30E","081.25E","27.27N"
"Baura               ","05.30E","088.55E","26.28N"
"Bauraha             ","05.30E","086.16E","26.34N"
"Bausi               ","05.30E","074.32E","24.18N"
"Bavanahotte         ","05.30E","086.10E","22.18N"
"Bavda               ","05.30E","073.55E","16.35N"
"Bavliari            ","05.30E","072.16E","22.02N"
"Bawal               ","05.30E","076.38E","28.05N"
"Bayana              ","05.30E","077.18E","26.55N"
"Bayreuth (germany)  ","01.00E","011.34E","49.57N"
"Bazar-dara          ","05.30E","076.49E","36.22N"
"Beachy head         ","00.00W","000.15W","50.44N"
"Beawar              ","05.30E","074.02E","26.02N"
"Bedi                ","05.30E","070.02E","22.32N"
"Bedla               ","05.30E","073.47E","24.41N"
"Begambad            ","05.30E","077.34E","28.49N"
"Begun               ","05.30E","024.57E","75.06N"
"Begusarai           ","05.30E","086.08E","25.25N"
"Behat               ","05.30E","077.36E","30.09N"
"Behgama             ","05.30E","078.06E","25.38N"
"Behra (u.p)         ","05.30E","081.23E","27.45N"
"Behror(raj.)        ","05.30E","076.20E","27.52N"
"Behta gokul         ","05.30E","080.02E","27.30N"
"Beijing (china)     ","08.00E","116.20E","36.50N"
"Beirut              ","02.00E","035.25E","33.50N"
"Bekal               ","05.30E","075.04E","12.24N"
"Bela (bihar)        ","05.30E","084.59E","24.58N"
"Bela (u.p)          ","05.30E","079.40E","26.49N"
"Bela dila mount     ","05.30E","081.21E","18.46N"
"Bela muchhpakauni   ","05.30E","085.43E","26.49N"
"Bela pratapgarh     ","05.30E","082.00E","25.55N"
"Bela sagar lake     ","05.30E","079.40E","25.16N"
"Belahi              ","05.30E","086.24E","25.43N"
"Belapur             ","05.30E","074.40E","19.36N"
"Beldanga            ","05.30E","088.15E","23.55N"
"Belfast             ","00.00W","005.56W","54.35N"
"Belgaum  (kr)       ","05.30E","074.34E","15.52N"
"Belgrade            ","01.00E","020.30E","44.50N"
"Belha dih           ","05.30E","083.13E","25.47N"
"Belhar              ","05.30E","086.35E","24.58N"
"Beliaththa (sl)     ","05.30E","080.44E","05.59N"
"Beliator            ","05.30E","087.15E","23.18N"
"Belihuloya (sl)     ","05.30E","080.46E","06.38N"
"Bellamkonda         ","05.30E","080.04E","16.35N"
"Bellary             ","05.30E","076.54E","15.11N"
"Bellary             ","05.30E","076.56E","15.10N"
"Belpora             ","05.30E","080.05E","24.05N"
"Belsand             ","05.30E","085.25E","26.27N"
"Belur (hassan - kr) ","05.30E","075.51E","13.08N"
"Belur (m.p)         ","05.30E","076.44E","12.58N"
"Bengabad            ","05.30E","086.22E","24.19N"
"Benibari            ","05.30E","087.49E","25.45N"
"Beniganj            ","05.30E","085.54E","26.27N"
"Benthota (sl)       ","05.30E","080.00E","06.22N"
"Benwalia            ","05.30E","084.32E","25.38N"
"Bera                ","05.30E","073.39E","29.41N"
"Berasia             ","05.30E","077.25E","23.40N"
"Berhampur (orissa)  ","05.30E","084.51E","19.21N"
"Berhampur (w.b)     ","05.30E","088.18E","24.06N"
"Beri (punjab)       ","05.30E","076.37E","28.44N"
"Beri (u.p)          ","05.30E","079.54E","25.54N"
"Berlin (germany)    ","01.00E","013.25E","52.32N"
"Bermudas            ","04.00W","064.50W","32.19N"
"Berne (switzer land)","01.00E","007.30E","46.55N"
"Besantpur           ","05.30E","084.40E","26.11N"
"Beshnagar           ","05.30E","077.49E","23.32N"
"Betil               ","05.30E","077.59E","21.50N"
"Betling sib mount   ","05.30E","092.35E","23.47N"
"Bettiah             ","05.30E","084.30E","26.49N"
"Bewar (hamripur)    ","05.30E","079.55E","25.46N"
"Bewar (manpipur)    ","05.30E","079.18E","27.13N"
"Beyl                ","05.30E","069.12E","22.27N"
"Bezwada (ap)        ","05.30E","080.39E","16.31N"
"Bhabua              ","05.30E","083.39E","25.04N"
"Bhachhbar           ","05.30E","071.00E","25.40N"
"Bhada               ","05.30E","082.04E","26.11N"
"Bhadarwah           ","05.30E","075.47E","32.56N"
"Bhadas              ","05.30E","077.00E","27.55N"
"Bhadaur             ","05.30E","075.22E","30.30N"
"Bhadaura            ","05.30E","077.24E","24.47N"
"Bhadohi             ","05.30E","082.35E","25.24N"
"Bhadra              ","05.30E","075.14E","29.08N"
"Bhadrachalam        ","05.30E","080.56E","17.40N"
"Bhadrajan           ","05.30E","073.00E","25.36N"
"Bhadrak             ","05.30E","086.36E","21.05N"
"Bhadravati  (kr)    ","05.30E","075.40E","13.52N"
"Bhagalpur           ","05.30E","086.59E","25.14N"
"Bhagch              ","05.30E","078.26E","26.02N"
"Bhagwanpur-patna    ","05.30E","085.18E","25.51N"
"Bhagwanpur-shahabad ","05.30E","083.36E","24.57N"
"Bhagwantnagar       ","05.30E","080.46E","26.13N"
"Bhaindeshi          ","05.30E","077.39E","21.40N"
"Bhainsa             ","05.30E","077.59E","19.08N"
"Bhainsor            ","05.30E","075.40E","24.59N"
"Bhaironghati        ","05.30E","078.15E","31.01N"
"Bhakra dam          ","05.30E","076.28E","31.24N"
"Bhalgarh lake       ","05.30E","073.53E","18.13N"
"Bhalki  (kr)        ","05.30E","077.10E","18.04N"
"Bhaluka             ","05.30E","087.52E","25.17N"
"Bhamgarh            ","05.30E","076.32E","21.50N"
"Bhandak             ","05.30E","079.10E","20.08N"
"Bhandara            ","05.30E","079.41E","21.10N"
"Bhandaria           ","05.30E","082.33E","27.10N"
"Bhander (m.p)       ","05.30E","078.44E","25.44N"
"Bhangaha            ","05.30E","081.51E","27.43N"
"Bhangor             ","05.30E","069.55E","22.03N"
"Bhanpur (m.p)       ","05.30E","080.36E","21.48N"
"Bhanpura (m.p.)     ","05.30E","075.50E","24.32N"
"Bhanubari           ","05.30E","082.30E","27.02N"
"Bhapalapatnam       ","05.30E","080.26E","18.52N"
"Bhaptiaha           ","05.30E","086.44E","26.18N"
"Bharali             ","05.30E","080.17E","27.23N"
"Bharat kup          ","05.30E","080.46E","25.13N"
"Bharatpur           ","05.30E","077.29E","27.13N"
"Bharatpur (m.p)     ","05.30E","081.50E","23.42N"
"Bharatpur (raj)     ","05.30E","077.28E","27.14N"
"Bharwain            ","05.30E","076.07E","31.46N"
"Bharwalia           ","05.30E","083.43E","27.04N"
"Bhaspur             ","05.30E","079.16E","28.53N"
"Bhatapara (m.p)     ","05.30E","081.56E","21.36N"
"Bhatar              ","05.30E","087.55E","23.25N"
"Bhatinda            ","05.30E","075.00E","30.11N"
"Bhatkal  (kr)       ","05.30E","074.28E","13.59N"
"Bhatni junction     ","05.30E","083.56E","26.23N"
"Bhatpara(w.b)       ","05.30E","088.31E","22.51N"
"Bhatwar             ","05.30E","077.42E","30.42N"
"Bhavani  (tn)       ","05.30E","077.45E","11.29N"
"Bhavnagar           ","05.30E","072.14E","21.46N"
"Bhawani paina       ","05.30E","083.10E","19.57N"
"Bhawanipur (bihar)  ","05.30E","087.30E","25.24N"
"Bhawanipur (u.p)    ","05.30E","084.10E","26.22N"
"Bhawanipur rajdham  ","05.30E","087.09E","25.39N"
"Bheja               ","05.30E","086.24E","26.07N"
"Bhelki              ","05.30E","081.46E","24.26N"
"Bhelwa              ","05.30E","086.37E","24.49N"
"Bheta               ","05.30E","081.01E","26.59N"
"Bhikia sain         ","05.30E","079.16E","29.42N"
"Bhilai              ","05.30E","081.24E","21.12N"
"Bhildi              ","05.30E","072.04E","24.13N"
"Bhilsa              ","05.30E","077.50E","23.30N"
"Bhilwal             ","05.30E","081.16E","26.42N"
"Bhilwara            ","05.30E","074.39E","25.23N"
"Bhimar              ","05.30E","071.30E","26.18N"
"Bhimavaram          ","05.30E","081.35E","16.34N"
"Bhimbar             ","05.30E","074.06E","32.59N"
"Bhimlath            ","05.30E","080.48E","22.07N"
"Bhimnagar           ","05.30E","086.57E","26.29N"
"Bhind               ","05.30E","078.47E","26.33N"
"Bhindur             ","05.30E","074.14E","24.30N"
"Bhinga (u.p)        ","05.30E","081.55E","27.42N"
"Bhingar (m.r)       ","05.30E","074.53E","19.05N"
"Bhingeswar          ","05.30E","082.08E","20.58N"
"Bhinmal             ","05.30E","072.22E","25.01N"
